,times,pi/3,pi/4,pi/5
171,20490746.89815846,0.9600563781430245,0.5000003550822232,0.8895491114271032
172,23542864.143224105,0.9622680842806572,0.5000003880676775,0.8949957325421783
173,27049597.304631315,0.9646187534738829,0.5000003926914338,0.9006006044795071
174,31078661.877820138,0.9664039114037023,0.5000003582197882,0.906156508095819
175,35707859.64900455,0.9684856438321221,0.5000004853488372,0.9117771391365214
176,41026581.0582719,0.9699148434548232,0.500000181331585,0.9171441446675317
177,47137531.34116709,0.9716996146910065,0.5000003456579318,0.9225270719067679
178,54158713.78079465,0.9729484889433827,0.5000003530656398,0.9274971841521089
179,62225708.36730231,0.9742823545269872,0.5000001202190006,0.9324763217420976
180,71494289.86597562,0.9755669503337357,0.5000002699768192,0.936914967304009
181,82143435.84919421,0.9764174556498578,0.5000003069074234,0.94140938501397
182,94378782.77775352,0.9776588269002391,0.5000002865505307,0.945253410698125
183,108436596.86896086,0.978475585681505,0.5000003494839871,0.9492275227256514
184,124588336.42950082,0.9791307049883793,0.500000262213892,0.952505439979495
185,143145893.75234756,0.9802288330292539,0.5000002246060231,0.9559030565490522
186,164467617.79946628,0.9806502655529868,0.5000001297458789,0.9587519837980978
187,188965233.96912038,0.9811042502672338,0.4999999726697324,0.9614657213270886
188,217111794.56945008,0.9823509323166636,0.5000001054639124,0.9640656933080085
189,249450813.52303165,0.9819236075150962,0.5000000003838113,0.9661105450410667
190,286606761.6948244,0.982565653987837,0.4999999926194527,0.9684225241222311
191,329297125.5097148,0.9841465440458066,0.4999998912686127,0.9701737264802947
192,378346261.71319324,0.9823994495930944,0.4999998885714099,0.9718028341627376
193,434701315.8125017,0.9834528354813199,0.5000002096901612,0.9735980190426197
194,499450511.585514,0.9857396629080524,0.500000526531665,0.9747202078199352
195,573844164.830238,0.9823630523858318,0.49999981806059945,0.9759918436359963
196,659318827.1333542,0.9832945078457289,0.5000003236341957,0.9775655249106268
197,757525025.877192,0.9872293771047425,0.5000002283020946,0.9777878352146555
198,870359136.1485147,0.9831927372041122,0.5000003617390617,0.9789014719934124
199,1000000000.0,0.9812102238642563,0.5000000948388871,0.9801887862394455
